Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,42.626667,42.626667,42.029999,42.223331,42.223331,4148100
2014-01-03,42.261112,42.51889,41.415558,41.495556,41.495556,3105000
2014-01-06,41.439999,41.917778,41.114445,41.215557,41.215557,3551400
2014-01-07,41.265556,41.876667,41.194443,41.528889,41.528889,3492900
2014-01-08,41.601112,42.292221,41.563332,42.273335,42.273335,4485600
2014-01-09,42.31889,43.316666,42.189999,42.975555,42.975555,5029200
2014-01-10,42.941113,47.175556,42.807777,46.683334,46.683334,13465800
2014-01-13,45.785557,46.083332,43.557777,43.674442,43.674442,9817200
2014-01-14,48.947777,49.332222,46.215557,46.653332,46.653332,17811000
2014-01-15,46.728889,46.786667,44.686668,45.866669,45.866669,8755200
2014-01-16,46.053333,46.478889,45.387779,46.043331,46.043331,2556000
2014-01-17,46.197777,47.915558,45.99889,47.793331,47.793331,8433000
2014-01-21,49.437778,49.722221,48.111111,48.82,48.82,7050600
2014-01-22,48.684444,48.833332,48.111111,48.791111,48.791111,3542400
2014-01-23,48.777779,49.265556,48.283333,48.777779,48.777779,7146000
2014-01-24,45.816666,47.391109,45.138889,45.639999,45.639999,13458600
2014-01-27,45.688889,46.266666,45.360001,45.403332,45.403332,4879800
2014-01-28,45.207779,46.096668,45.15889,45.504444,45.504444,3643200
2014-01-29,45.00222,46.617779,45.00222,46.133331,46.133331,5509800
2014-01-30,46.276669,46.892223,46.154446,46.261112,46.261112,3803400
2014-01-31,45.546665,45.935555,45.115555,45.286667,45.286667,4938300
2014-02-03,45.041111,45.443333,44.073334,44.574444,44.574444,5994900
2014-02-04,44.812222,45.995556,44.718887,45.455555,45.455555,4330800
2014-02-05,45.41111,46.397778,45.193333,46.122223,46.122223,3593700
2014-02-06,45.947777,46.666668,45.947777,46.087776,46.087776,4167000
2014-02-07,46.0,46.444443,45.443333,46.40889,46.40889,3629700
2014-02-10,46.23,48.093334,46.118889,47.740002,47.740002,3988800
2014-02-11,47.124443,47.941113,46.803333,47.383331,47.383331,3464100
2014-02-12,47.636665,48.742222,47.466667,48.707779,48.707779,3544200
2014-02-13,48.647778,49.214443,48.165558,49.171112,49.171112,4005900
2014-02-14,48.008888,49.106667,47.917778,48.758888,48.758888,5171400
2014-02-18,48.923332,49.443333,48.25,49.343334,49.343334,2853900
2014-02-19,48.90889,49.75,48.761112,48.884445,48.884445,2217600
2014-02-20,48.99778,49.114445,48.146667,48.671112,48.671112,2275200
2014-02-21,48.794445,49.055557,48.305557,48.354443,48.354443,2474100
2014-02-24,48.354443,49.076668,48.242222,48.726665,48.726665,3274200
2014-02-25,48.57111,48.776669,48.111111,48.31889,48.31889,2627100
2014-02-26,48.713333,49.138889,48.307777,48.705555,48.705555,2474100
2014-02-27,48.685555,49.523335,48.444443,49.349998,49.349998,3099600
2014-02-28,49.355556,50.552223,48.867779,49.425556,49.425556,5543100
2014-03-03,49.144444,51.385555,48.894444,50.426666,50.426666,6185700
2014-03-04,50.655556,50.655556,49.275555,49.945557,49.945557,6682500
