Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,37.174999,37.674999,37.0,37.134998,33.980747,3027200
2014-01-03,37.16,37.424999,37.049999,37.165001,34.008198,2202800
2014-01-06,37.189999,37.599998,37.080002,37.09,33.939564,1986800
2014-01-07,37.09,37.555,36.855,36.884998,33.751984,3816000
2014-01-08,36.935001,36.990002,36.605,36.849998,33.719944,4705600
2014-01-09,36.945,37.34,36.860001,37.325001,34.154613,4387000
2014-01-10,37.395,37.599998,37.055,37.325001,34.154613,3253200
2014-01-13,37.075001,37.18,36.610001,36.645,33.532379,5264600
2014-01-14,36.77,36.900002,36.485001,36.599998,33.491188,2086600
2014-01-15,36.584999,36.775002,36.25,36.384998,33.294456,2956000
2014-01-16,36.805,36.805,35.935001,36.040001,32.978752,3292000
2014-01-17,36.025002,36.025002,35.610001,35.695,32.663052,3518800
2014-01-21,35.845001,35.915001,35.02,35.209999,32.219257,5006600
2014-01-22,35.665001,35.669998,34.605,34.630001,31.68853,5955600
2014-01-23,34.52,34.535,33.924999,34.244999,31.336229,5469000
2014-01-24,33.919998,34.314999,33.855,33.915001,31.03426,5052800
2014-01-27,33.880001,34.465,33.735001,34.139999,31.240143,5756400
2014-01-28,34.195,34.52,33.814999,33.884998,31.006802,5254600
2014-01-29,33.75,34.060001,33.615002,33.830002,30.956472,5231000
2014-01-30,34.02,34.095001,33.779999,33.98,31.093733,3578400
2014-01-31,33.509998,34.220001,33.5,33.955002,31.070858,4569600
2014-02-03,34.0,34.099998,32.935001,32.965,30.164949,6106600
2014-02-04,33.174999,33.375,32.855,32.889999,30.096312,4890600
2014-02-05,32.84,33.220001,32.575001,33.145,30.329659,9345400
2014-02-06,33.224998,34.68,33.16,34.654999,31.711397,6051600
2014-02-07,34.509998,34.799999,34.16,34.68,31.73427,3379600
2014-02-10,35.290001,35.290001,34.450001,34.564999,31.629042,3262400
2014-02-11,34.639999,35.0,34.615002,34.764999,31.812056,3332400
2014-02-12,35.435001,35.445,34.465,34.580002,31.642778,2838200
2014-02-13,35.09,35.09,34.575001,34.790001,31.834946,2634600
2014-02-14,34.630001,34.875,34.525002,34.709999,31.761734,3809200
2014-02-18,34.685001,34.73,34.16,34.16,31.258446,4484200
2014-02-19,34.215,34.314999,33.880001,33.900002,31.020536,4498400
2014-02-20,33.990002,34.32,33.630001,33.825001,30.9519,4574200
2014-02-21,34.09,34.224998,33.695,33.724998,30.860382,4673800
2014-02-24,33.825001,34.744999,33.705002,34.634998,31.693094,5954200
2014-02-25,34.814999,35.205002,34.355,35.02,32.045395,5077400
2014-02-26,35.419998,36.0,34.994999,35.845001,32.80032,9246400
2014-02-27,36.115002,36.264999,35.724998,36.154999,33.083984,6017600
2014-02-28,36.915001,36.950001,35.785,36.400002,33.30817,8432400
2014-03-03,36.455002,36.455002,35.740002,36.145,33.074841,3297400
2014-03-04,36.314999,36.639999,36.200001,36.224998,33.148041,3304600
2014-03-05,36.744999,36.744999,35.825001,35.974998,32.919277,3758200
2014-03-06,35.985001,36.040001,35.599998,35.875,32.919281,2678000
2014-03-07,36.07,36.130001,35.595001,36.025002,33.056927,3537400
2014-03-10,35.93,36.25,35.830002,36.18,33.19915,2530400
2014-03-11,36.165001,36.305,35.889999,36.125,33.148685,2912800
2014-03-12,36.514999,36.514999,35.985001,36.189999,33.208328,2660800
2014-03-13,36.18,36.285,36.014999,36.150002,33.171623,2425000
2014-03-14,36.080002,36.66,36.080002,36.334999,33.341381,4181600
2014-03-17,36.494999,37.07,36.415001,37.044998,33.992882,3954200
2014-03-18,37.465,37.465,36.549999,36.625,33.607483,3024600
2014-03-19,36.560001,36.900002,36.084999,36.330002,33.336788,2075000
2014-03-20,36.189999,36.540001,36.150002,36.384998,33.387272,1983800
2014-03-21,36.735001,37.014999,36.43,36.485001,33.479027,6136200
2014-03-24,37.049999,37.205002,36.285,36.645,33.625851,3690800
2014-03-25,36.700001,36.860001,35.785,35.834999,32.882576,3805600
2014-03-26,35.93,36.154999,35.544998,35.605,32.671513,2636800
2014-03-27,35.66,35.860001,35.330002,35.705002,32.763283,3714600
2014-03-28,35.775002,36.285,35.700001,36.049999,33.079868,2951000
2014-03-31,36.125,36.299999,35.654999,35.785,32.836685,3185600
