Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,19.586306,19.671898,19.372326,19.379457,13.999499,6984624
2014-01-03,19.186876,19.236805,18.865906,18.987162,13.716111,14238572
2014-01-06,18.980028,19.158344,18.937233,19.108418,13.803706,10398213
2014-01-07,19.236805,19.258204,19.03709,19.208275,13.875842,9877791
2014-01-08,19.25107,19.322397,19.087019,19.165478,13.844923,8159920
2014-01-09,19.172611,19.329529,19.115549,19.2796,13.927364,7916253
2014-01-10,19.372326,19.679029,19.329529,19.379457,13.999499,7839844
2014-01-13,19.358061,19.386591,19.172611,19.243937,13.901601,6173146
2014-01-14,19.25107,19.429386,19.151213,19.179743,13.855229,7606411
2014-01-15,19.179743,19.315264,19.058489,19.094151,13.793401,6632582
2014-01-16,19.165478,19.572041,19.122683,19.550642,14.123163,7360500
2014-01-17,19.600571,19.650499,19.300999,19.400856,14.014959,6394382
2014-01-21,19.450785,19.81455,19.429386,19.807419,14.308657,10385035
2014-01-22,19.757488,20.092726,19.728958,20.064194,14.494149,10799185
2014-01-23,19.957205,20.256777,19.914408,20.199715,14.592046,12266098
2014-01-24,20.121256,20.798859,20.114122,20.164051,14.566285,19305119
2014-01-27,20.292439,20.292439,20.02853,20.114122,14.530212,11601550
2014-01-28,20.249643,20.271042,19.900143,20.042795,14.478688,8324936
2014-01-29,20.014265,20.156919,19.935806,20.106991,14.525058,8559771
2014-01-30,20.18545,20.741796,20.142653,20.677603,14.937266,13984249
2014-01-31,20.542084,20.905849,20.527817,20.684736,14.942416,14598045
2014-02-03,20.770329,20.970043,20.470757,20.663338,14.926957,20164686
2014-02-04,20.834522,20.863052,20.556349,20.620543,14.896045,13155807
2014-02-05,20.520685,20.741796,20.378031,20.584879,14.870283,13922982
2014-02-06,20.549215,21.31241,20.549215,21.034237,15.194899,19296006
2014-02-07,21.184023,21.184023,20.741796,20.998573,15.169132,12314467
2014-02-10,20.93438,21.077032,20.848787,20.970043,15.148521,9996540
2014-02-11,20.920115,21.126961,20.784594,21.019972,15.184591,10666837
2014-02-12,20.798859,20.80599,20.53495,20.641939,15.070031,7646368
2014-02-13,20.599144,21.105562,20.577745,20.970043,15.309566,13681978
2014-02-14,20.927246,21.25535,20.870186,21.212553,15.486618,9988128
2014-02-18,21.226818,21.52639,21.141228,21.433666,15.648047,12045003
2014-02-19,21.369473,21.633381,21.219687,21.369473,15.601174,9838535
2014-02-20,21.355207,21.597717,21.205421,21.562054,15.741779,8677258
2014-02-21,21.583452,21.904423,21.46933,21.697575,15.840715,11753527
2014-02-24,21.697575,22.075605,21.661913,21.676176,15.825094,14485324
2014-02-25,21.654779,21.925819,21.533524,21.654779,15.809476,8005981
2014-02-26,21.71184,21.861626,21.640514,21.697575,15.840715,5092344
2014-02-27,21.654779,21.740372,21.369473,21.519258,15.710536,8495699
2014-02-28,21.604851,21.811699,21.576321,21.690441,15.835508,6388073
2014-03-03,21.569187,21.640514,21.412268,21.419401,15.637632,5231002
2014-03-04,21.590586,21.754637,21.419401,21.68331,15.830302,7578932
2014-03-05,21.690441,21.754637,21.533524,21.597717,15.767816,5500326
2014-03-06,21.540655,21.676176,21.119829,21.262482,15.523063,9988829
2014-03-07,21.169758,21.276749,20.784594,21.269615,15.528274,11254976
2014-03-10,21.262482,21.369473,21.112696,21.31241,15.559524,6055378
2014-03-11,21.49786,21.49786,21.169758,21.28388,15.538689,4229834
2014-03-12,21.219687,21.533524,21.169758,21.52639,15.715734,4643144
2014-03-13,21.519258,21.883024,21.504993,21.761768,15.887587,6674081
2014-03-14,21.704708,22.018545,21.640514,21.854494,15.955276,7203476
2014-03-17,21.918688,22.154066,21.768902,22.125534,16.153158,7941349
2014-03-18,22.175465,22.296719,22.047075,22.21826,16.220848,5839751
2014-03-19,22.24679,22.489302,22.039944,22.154066,16.173985,12237357
2014-03-20,22.06134,22.425106,21.811699,22.375177,16.335407,10399615
2014-03-21,23.252497,23.445078,22.774609,23.216833,16.949881,19887230
2014-03-24,23.223967,23.516405,23.195435,23.487873,17.147753,13150760
2014-03-25,23.47361,23.5592,23.159773,23.487873,17.147753,9085801
2014-03-26,23.487873,23.537804,22.867332,23.138374,16.892599,14597624
2014-03-27,23.152639,23.47361,22.931526,23.409414,17.090475,8697728
2014-03-28,23.366619,23.773182,23.273893,23.74465,17.335218,10095522
2014-03-31,23.823111,24.208275,23.766048,23.937233,17.475821,10912187
2014-04-01,23.965763,24.015692,23.616262,23.887304,17.439371,6132348
2014-04-02,23.894438,24.079885,23.701855,23.901569,17.449774,10867743
2014-04-03,23.944365,24.158344,23.823111,24.094151,17.590374,7532806
2014-04-04,24.129814,24.878744,24.094151,24.586306,17.949688,17295352
2014-04-07,24.572041,24.985735,24.572041,24.743223,18.064247,11597344
2014-04-08,24.621969,25.356632,24.493582,25.349501,18.506866,15602297
2014-04-09,25.378031,25.499287,24.857347,25.171185,18.376692,14122066
2014-04-10,25.21398,25.427959,24.935806,25.02853,18.272541,8470183
2014-04-11,24.992867,25.192581,24.957205,25.078459,18.308989,8436815
2014-04-14,25.071327,25.199715,25.007133,25.171185,18.376692,10478828
2014-04-15,25.278173,25.677603,25.242512,25.677603,18.746412,10175155
2014-04-16,25.613409,25.855921,25.513552,25.848787,18.871387,5057154
2014-04-17,25.763195,25.905849,25.53495,25.7204,18.777653,9086923
2014-04-21,25.670471,25.970043,25.506418,25.634808,18.715164,5770492
2014-04-22,25.599144,25.74893,25.427959,25.599144,18.689123,6024815
2014-04-23,25.670471,25.991442,25.556349,25.606277,18.694338,6573698
2014-04-24,25.706135,25.841656,25.463623,25.684736,18.751614,8321431
2014-04-25,25.684736,25.891582,25.606277,25.863052,18.881802,7160154
2014-04-28,25.898716,26.105562,25.841656,26.041368,19.011984,6916767
2014-04-29,25.991442,26.069901,25.663338,25.80599,18.840139,10601223
2014-04-30,24.40799,25.221113,24.40799,24.985735,18.241299,31543738
2014-05-01,25.285307,25.820257,25.221113,25.670471,18.741199,20643749
2014-05-02,25.663338,25.884451,25.221113,25.56348,18.663094,14183613
2014-05-05,25.513552,25.948645,25.442225,25.848787,18.871387,8605756
2014-05-06,26.084166,26.098431,25.663338,25.706135,18.767237,12161649
2014-05-07,25.663338,26.276749,25.663338,26.219687,19.142168,9929525
2014-05-08,26.148359,26.169758,25.784594,26.019972,18.996359,7065519
2014-05-09,26.012838,26.191154,25.813124,25.820257,18.850557,9175249
2014-05-12,25.855921,25.96291,25.206846,25.249643,18.433966,10343395
2014-05-13,25.363766,25.506418,25.228245,25.413694,18.553738,9293718
2014-05-14,25.249643,25.313837,24.771755,24.821684,18.280581,11407373
2014-05-15,24.835949,24.907274,24.621969,24.643368,18.149256,9342648
2014-05-16,24.629101,24.671898,24.43652,24.514978,18.054697,12655293
2014-05-19,24.486448,24.614836,24.179743,24.229671,17.844574,10373678
2014-05-20,24.201141,24.400856,24.087019,24.172611,17.802551,9320356
2014-05-21,24.201141,24.22254,23.894438,24.179743,17.80781,10840825
2014-05-22,24.129814,24.514978,24.079885,24.393723,17.965397,8286942
2014-05-23,24.300999,24.557775,24.2796,24.358061,17.939131,7558603
2014-05-27,24.728958,25.641939,24.721827,25.235378,18.585255,19136879
2014-05-28,25.064194,25.734665,25.05706,25.670471,18.905691,15739273
2014-05-29,25.741796,26.105562,25.599144,25.7204,18.942461,18553367
2014-05-30,25.763195,26.28388,25.7204,26.269615,19.346945,11534815
2014-06-02,26.119829,26.191154,25.905849,26.105562,19.226124,8255817
2014-06-03,26.126961,26.569187,26.034237,26.52639,19.536057,10626880
2014-06-04,26.447931,26.597717,26.319544,26.583452,19.578077,7484998
2014-06-05,26.462196,26.7903,26.455065,26.718973,19.677885,16734412
2014-06-06,26.754637,26.911554,26.633381,26.68331,19.651623,7139124
2014-06-09,26.576321,26.71184,26.412268,26.447931,19.478266,7382792
2014-06-10,26.519258,26.676176,26.433666,26.504993,19.520294,6316431
2014-06-11,25.741796,26.348074,25.477888,25.499287,18.779615,21537524
2014-06-12,24.985735,25.206846,24.828815,25.014265,18.422415,62259595
2014-06-13,25.021399,25.56348,24.871613,25.477888,18.763853,22954385
2014-06-16,25.620543,26.027103,25.56348,25.756063,18.968727,22608091
2014-06-17,25.841656,26.034237,25.784594,25.884451,19.063286,16439431
2014-06-18,25.848787,26.333809,25.848787,26.28388,19.357458,12774884
2014-06-19,26.348074,26.583452,26.319544,26.512127,19.525553,11454200
2014-06-20,26.533524,26.554922,26.134094,26.219687,19.310177,11185296
2014-06-23,26.355207,26.4408,25.641939,25.877317,19.058031,9898400
2014-06-24,25.827389,25.912981,25.741796,25.827389,19.021254,10678613
2014-06-25,25.784594,25.941511,25.69187,25.834522,19.026512,7685203
2014-06-26,25.898716,25.970043,25.663338,25.756063,18.968727,8485325
2014-06-27,25.649073,25.912981,25.649073,25.884451,19.063286,6703242
2014-06-30,25.998573,26.184023,25.855921,26.019972,19.163088,8788577
2014-07-01,25.734665,25.863052,25.356632,25.463623,18.753351,9845825
2014-07-02,25.356632,25.385164,24.486448,24.671898,18.170265,15575940
2014-07-03,24.514978,24.514978,24.108418,24.229671,17.844574,11238853
2014-07-07,24.293865,24.614836,24.272469,24.507847,18.04944,14809466
2014-07-08,24.593437,24.621969,24.400856,24.479315,18.028433,10135058
2014-07-09,24.514978,24.593437,24.358061,24.43652,17.996916,10630665
2014-07-10,24.358061,24.586306,24.358061,24.507847,18.04944,10481913
2014-07-11,24.365192,24.514978,24.051355,24.094151,17.744764,12867977
2014-07-14,24.215406,24.215406,23.437946,23.459345,17.277248,14356760
2014-07-15,23.466476,23.580599,23.330956,23.430813,17.256233,12720626
2014-07-16,23.459345,23.50214,23.273893,23.495007,17.303513,12414710
2014-07-17,23.416548,23.609131,22.788874,22.788874,16.78347,14148003
2014-07-18,22.952925,23.074181,22.731812,22.888729,16.857006,14216280
2014-07-21,22.99572,23.052782,22.717546,22.988588,16.930546,11724786
2014-07-22,23.002853,23.038515,22.653353,22.667618,16.694164,12308719
2014-07-23,22.710415,22.803139,22.596291,22.653353,16.683657,6405317
2014-07-24,22.368046,22.78174,22.303852,22.689016,16.709923,8643470
2014-07-25,22.631954,22.817404,22.382311,22.43224,16.520807,5171978
2014-07-28,22.403709,22.917261,22.382311,22.788874,16.78347,7968127
2014-07-29,22.78174,22.860201,22.417974,22.446505,16.531315,8822506
2014-07-30,22.560629,22.582026,22.00428,22.118402,16.289671,11183193
2014-07-31,22.06134,22.46077,21.968616,22.168331,16.326454,12949012
2014-08-01,22.211126,22.881598,22.182596,22.496433,16.568089,13647489
2014-08-04,22.482168,22.489302,21.868759,22.368046,16.473534,14131599
2014-08-05,22.310984,22.510698,22.139799,22.203995,16.352715,9370828
2014-08-06,22.139799,22.289585,21.918688,22.239658,16.378981,15998362
2014-08-07,22.296719,22.681883,22.261057,22.510698,16.578596,10153004
2014-08-08,22.53923,22.931526,22.510698,22.910128,16.872763,8366715
2014-08-11,22.952925,23.059914,22.831669,22.902996,16.867517,6948452
2014-08-12,22.867332,22.93866,22.681883,22.731812,16.741436,6968921
2014-08-13,22.524963,22.624823,22.346647,22.43224,16.683081,4867604
2014-08-14,22.503567,22.767475,22.467903,22.703281,16.884668,4555098
2014-08-15,22.717546,22.96719,22.56776,22.681883,16.868752,7867043
2014-08-18,22.774609,22.895863,22.631954,22.696148,16.87936,5660435
2014-08-19,22.760342,22.824535,22.596291,22.796005,16.953619,6895737
2014-08-20,22.81027,22.838802,22.717546,22.817404,16.96954,3592765
2014-08-21,22.774609,23.174038,22.774609,23.002853,17.107462,8290026
2014-08-22,22.960056,23.266762,22.952925,23.102711,17.181723,7726702
2014-08-25,23.152639,23.480742,23.081312,23.416548,17.415123,6354144
2014-08-26,23.430813,23.566334,23.024252,23.045649,17.139288,5750724
2014-08-27,23.067047,23.380884,23.067047,23.373753,17.383299,6371529
2014-08-28,23.266762,23.659058,23.18117,23.537804,17.50531,5617954
2014-08-29,23.566334,23.837376,23.523539,23.837376,17.7281,5078324
2014-09-02,23.844507,23.865906,23.252497,23.416548,17.415123,9171604
2014-09-03,23.5592,23.787447,23.523539,23.723251,17.643229,6228105
2014-09-04,23.630527,23.930099,23.573465,23.930099,17.797056,11444806
2014-09-05,23.880171,24.172611,23.808846,24.115549,17.93498,8537479
2014-09-08,24.115549,24.215406,23.766048,23.851641,17.73871,4934900
2014-09-09,23.751783,23.751783,23.544935,23.623396,17.568966,6189690
2014-09-10,23.637659,23.644793,23.245363,23.566334,17.526524,7972894
2014-09-11,23.587732,23.894438,23.566334,23.71612,17.637924,5982194
2014-09-12,23.601997,23.651926,23.238232,23.437946,17.431042,7226749
2014-09-15,23.466476,23.815977,23.466476,23.701855,17.627312,6466445
2014-09-16,23.68759,24.172611,23.601997,24.122683,17.940287,6737451
2014-09-17,24.172611,24.25107,23.937233,24.022825,17.866024,8304326
2014-09-18,23.987162,24.243937,23.972897,24.094151,17.919065,8317365
2014-09-19,24.129814,24.550642,24.115549,24.543509,18.253258,12694970
2014-09-22,24.422255,24.900143,24.30813,24.457916,18.189598,12214504
2014-09-23,24.400856,24.529243,24.215406,24.336662,18.099424,8663098
2014-09-24,24.358061,24.372326,24.136948,24.186876,17.988024,10139825
2014-09-25,24.186876,24.2796,23.965763,23.965763,17.823587,5694223
2014-09-26,24.029957,24.094151,23.808846,24.03709,17.876625,4839704
2014-09-29,23.922968,24.372326,23.823111,24.329529,18.094116,7383773
2014-09-30,24.450785,24.664764,24.258204,24.315264,18.083513,9670575
2014-10-01,24.386591,25.21398,24.372326,24.657633,18.338133,13159172
2014-10-02,24.586306,24.94294,24.536377,24.771755,18.423012,8976165
2014-10-03,24.81455,24.900143,24.500713,24.878744,18.502577,5158379
2014-10-06,24.950071,24.985735,24.686163,24.81455,18.454838,3766333
2014-10-07,24.750357,25.263908,24.671898,24.793154,18.438921,8409757
2014-10-08,24.878744,25.577745,24.828815,25.556349,19.006521,11210112
2014-10-09,25.570614,25.663338,24.807419,24.821684,18.46014,12518178
2014-10-10,24.935806,25.235378,24.807419,24.843081,18.476053,14674173
2014-10-13,24.885878,25.071327,24.315264,24.329529,18.094116,11908027
2014-10-14,24.379457,24.885878,24.293865,24.707561,18.375265,12689222
2014-10-15,24.835949,24.97147,23.751783,24.201141,17.998636,17027290
2014-10-16,23.851641,24.572041,23.587732,24.315264,18.083513,11852087
2014-10-17,24.493582,24.793154,24.208275,24.522112,18.237345,8622020
2014-10-20,24.500713,24.97147,24.486448,24.957205,18.56093,6187026
2014-10-21,25.106991,25.21398,24.728958,24.964336,18.566236,7898447
2014-10-22,24.843081,25.249643,24.821684,24.878744,18.502577,8719178
2014-10-23,24.992867,25.18545,24.850214,24.878744,18.502577,7929011
2014-10-24,24.957205,25.663338,24.907274,25.485022,18.953468,9363537
2014-10-27,25.363766,25.599144,24.985735,25.106991,18.672325,7454855
2014-10-28,25.199715,25.492153,25.049929,25.492153,18.958778,8161322
2014-10-29,25.542084,25.641939,24.871613,25.164051,18.714764,8968173
2014-10-30,25.320971,26.241083,25.292439,26.176889,19.468023,10859051
2014-10-31,26.31241,26.31241,25.820257,26.098431,19.409672,9439946
2014-11-03,26.069901,26.276749,25.80599,25.96291,19.308884,7875034
2014-11-04,25.920115,26.105562,25.69187,26.012838,19.346014,7796382
2014-11-05,26.226818,26.890158,26.062767,26.761768,19.903004,13005092
2014-11-06,26.71184,26.868759,26.412268,26.704708,19.860569,13197447
2014-11-07,26.733238,27.03281,26.661913,26.940086,20.035627,10329656
2014-11-10,26.890158,26.925819,26.462196,26.81883,19.94544,8543508
2014-11-11,26.840227,27.025679,26.697575,26.783167,19.918915,6051733
2014-11-12,26.390869,26.390869,25.570614,25.627674,19.218222,13881202
2014-11-13,25.763195,25.948645,25.114122,25.221113,18.913343,11012710
2014-11-14,25.114122,25.356632,25.092726,25.256777,18.94009,9170061
2014-11-17,25.206846,25.584879,25.142653,25.470757,19.100552,8276707
2014-11-18,25.549215,25.77746,25.442225,25.527817,19.143339,6672679
2014-11-19,25.449358,25.727531,25.256777,25.713266,19.282408,8221608
2014-11-20,25.69187,25.734665,25.520685,25.634808,19.223572,6258107
2014-11-21,25.884451,25.948645,25.56348,25.855921,19.389387,8847882
2014-11-24,25.77746,25.855921,25.106991,25.142653,18.854506,8851527
2014-11-25,25.178316,25.21398,24.743223,25.092726,18.817066,10196746
2014-11-26,25.206846,25.477888,25.178316,25.456491,19.089853,5080147
2014-11-28,25.427959,25.820257,25.313837,25.798859,19.346594,2635199
2014-12-01,25.634808,26.069901,25.449358,25.848787,19.384037,9166697
2014-12-02,25.848787,26.269615,25.727531,26.176889,19.630083,10668940
2014-12-03,26.169758,26.28388,25.542084,25.834522,19.373341,9597391
2014-12-04,25.877317,26.091297,25.363766,25.456491,19.089853,9969762
2014-12-05,25.156919,25.456491,25.02853,25.385164,19.036367,8313580
2014-12-08,25.477888,25.634808,25.278173,25.556349,19.164738,8519253
2014-12-09,25.53495,26.091297,25.499287,25.93438,19.448221,9917468
2014-12-10,25.970043,26.241083,25.627674,25.634808,19.223572,9295681
2014-12-11,25.663338,26.176889,25.634808,25.870186,19.400087,8560752
2014-12-12,25.713266,26.005707,25.53495,25.620543,19.212875,6774184
2014-12-15,25.756063,25.798859,25.199715,25.328102,18.993574,7042106
2014-12-16,25.306705,25.841656,25.128387,25.306705,18.977528,6991634
2014-12-17,25.413694,26.319544,25.392298,26.091297,19.565893,8429946
2014-12-18,26.176889,26.768902,26.027103,26.768902,20.074034,9860266
2014-12-19,26.776033,27.03281,26.512127,26.825962,20.116821,16085567
2014-12-22,26.547789,26.71184,26.077032,26.398003,19.795897,10522571
2014-12-23,26.490728,26.797432,26.369473,26.562054,19.918911,4749555
2014-12-24,26.569187,27.282454,26.569187,26.997147,20.245197,6547200
2014-12-26,27.025679,27.56776,26.947218,27.253923,20.437748,8267173
2014-12-29,27.239658,27.767475,27.225391,27.553495,20.662405,9365500
2014-12-30,27.482168,27.603424,27.011412,27.175465,20.378912,7284652
2014-12-31,27.196861,27.282454,26.398003,26.447931,19.83333,7831011
2015-01-02,26.447931,26.854494,26.447931,26.797432,20.095427,6972006
2015-01-05,26.604851,26.7903,25.827389,26.034237,19.523109,12329749
2015-01-06,26.119829,26.483595,25.798859,25.834522,19.373341,10649452
2015-01-07,25.920115,26.069901,25.734665,25.870186,19.400087,10545844
2015-01-08,25.984308,26.490728,25.870186,26.069901,19.549849,7527759
2015-01-09,26.333809,26.390869,25.870186,26.027103,19.517759,5958640
2015-01-12,26.226818,26.326675,25.820257,26.126961,19.592636,7124684
