Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,114.360001,116.190002,114.059998,115.800003,90.255363,2528800
2014-01-03,115.699997,115.970001,114.059998,114.470001,89.218742,2075800
2014-01-06,114.470001,114.919998,113.120003,113.480003,88.447113,2838100
2014-01-07,113.5,116.790001,113.269997,116.43,90.746407,3632400
2014-01-08,116.639999,116.900002,115.349998,115.879997,90.317696,2481800
2014-01-09,116.540001,118.959999,116.220001,118.889999,92.663727,3400000
2014-01-10,119.0,119.0,116.199997,117.989998,91.962242,3053100
2014-01-13,118.32,118.730003,115.940002,116.400002,90.723015,3703900
2014-01-14,116.839996,117.940002,116.220001,117.720001,91.751816,2541200
2014-01-15,118.419998,118.949997,117.400002,118.510002,92.367523,3064600
2014-01-16,118.82,119.690002,118.209999,119.029999,92.772842,2553200
2014-01-17,118.910004,119.550003,118.309998,119.150002,92.866371,4010000
2014-01-21,119.959999,120.0,118.57,119.25,92.944298,3072700
2014-01-22,119.830002,124.459999,119.580002,124.370003,96.934868,5086200
2014-01-23,123.0,124.220001,121.599998,123.599998,96.334724,3534800
2014-01-24,122.610001,122.610001,118.989998,119.290001,92.975487,4992900
2014-01-27,119.25,119.830002,117.419998,118.519997,92.37532,4125400
2014-01-28,118.389999,121.870003,118.309998,120.699997,94.07444,4348600
2014-01-29,117.0,121.160004,117.0,119.169998,92.88195,5730400
2014-01-30,120.07,121.980003,119.550003,120.889999,94.222542,3321100
2014-01-31,118.550003,120.209999,118.099998,118.949997,92.710457,4934900
2014-02-03,119.68,120.5,116.470001,116.75,90.995781,5046200
2014-02-04,117.690002,117.730003,115.709999,115.779999,90.239761,5093000
2014-02-05,115.43,116.940002,114.57,115.07,89.686401,4332200
2014-02-06,115.620003,116.82,115.080002,116.07,90.465782,2737000
2014-02-07,116.440002,119.040001,115.809998,118.900002,92.671524,2837900
2014-02-10,119.68,120.360001,117.900002,120.300003,93.762695,3352500
2014-02-11,120.0,121.25,118.849998,121.239998,94.976913,2502700
2014-02-12,120.93,122.540001,120.870003,122.209999,95.736794,2187500
2014-02-13,121.650002,124.160004,121.220001,124.150002,97.256569,2530100
2014-02-14,123.540001,124.300003,122.519997,123.839996,97.01371,2677100
2014-02-18,124.839996,126.32,124.57,124.940002,97.87545,3082100
2014-02-19,124.849998,124.900002,123.129997,123.349998,96.629852,2779400
2014-02-20,123.349998,124.309998,122.900002,123.489998,96.73951,3020000
2014-02-21,123.75,125.5,123.260002,123.849998,97.02153,3395000
2014-02-24,124.389999,126.589996,124.199997,125.790001,98.541313,2772600
2014-02-25,125.339996,126.220001,124.019997,124.360001,97.421074,2416300
2014-02-26,123.900002,124.230003,121.739998,121.860001,95.462631,3895700
2014-02-27,121.989998,123.900002,121.769997,123.080002,96.418327,3772900
2014-02-28,124.260002,126.949997,123.169998,124.019997,97.154716,4853600
2014-03-03,122.889999,124.18,122.519997,123.690002,96.896225,2503900
2014-03-04,125.32,126.059998,124.510002,126.0,98.705818,2557800
2014-03-05,126.18,127.150002,125.389999,126.190002,98.854645,2478200
2014-03-06,126.690002,127.419998,124.120003,124.190002,97.287903,3067500
2014-03-07,125.309998,125.900002,120.260002,122.260002,95.775986,7124700
2014-03-10,122.260002,126.099998,122.25,125.400002,98.235794,3786300
2014-03-11,125.449997,125.599998,123.739998,124.269997,97.350571,2655200
2014-03-12,122.980003,126.0,122.980003,125.980003,98.690147,2761100
2014-03-13,126.169998,126.349998,123.309998,123.959999,97.107719,2436800
2014-03-14,123.400002,124.910004,122.360001,122.540001,95.995323,2213600
2014-03-17,123.120003,125.309998,122.550003,123.860001,97.029373,2574100
2014-03-18,124.5,127.480003,124.309998,127.470001,99.857391,3255600
2014-03-19,127.989998,127.989998,125.720001,126.580002,99.160179,2599500
2014-03-20,126.160004,127.099998,125.239998,127.050003,99.528358,2311200
2014-03-21,127.050003,128.960007,122.470001,122.93,96.300858,7101100
2014-03-24,123.269997,123.5,118.559998,121.279999,95.008286,4448100
2014-03-25,121.739998,123.949997,119.660004,120.629997,94.499077,3863700
2014-03-26,121.230003,122.889999,120.050003,120.110001,94.091698,3843800
2014-03-27,121.309998,123.980003,120.5,122.290001,95.799484,4553400
2014-03-28,122.269997,124.120003,120.379997,120.550003,94.436371,3246000
2014-03-31,122.5,124.529999,122.190002,123.339996,96.622017,4761200
2014-04-01,123.669998,126.230003,123.510002,126.07,98.760658,3163600
2014-04-02,126.019997,127.089996,125.019997,125.980003,98.690147,2892900
2014-04-03,126.160004,127.25,123.129997,124.129997,97.240891,3036300
2014-04-04,125.07,125.379997,118.989998,119.110001,93.308334,5017400
2014-04-07,118.190002,119.739998,116.559998,118.82,93.081154,4813100
2014-04-08,120.169998,120.470001,117.669998,117.980003,92.423103,4181300
2014-04-09,117.940002,120.190002,117.5,120.0,94.005562,3441800
2014-04-10,119.870003,119.949997,113.400002,114.110001,89.391434,6201000
2014-04-11,113.269997,116.089996,111.900002,111.940002,87.691513,7262400
2014-04-14,113.0,114.879997,111.389999,113.32,88.77256,5428500
2014-04-15,113.900002,115.989998,111.400002,115.0,90.088623,4750200
2014-04-16,116.150002,116.239998,113.730003,115.540001,90.51165,3451000
2014-04-17,115.610001,117.190002,115.019997,115.459999,90.448982,3237500
2014-04-21,116.459999,117.089996,114.639999,117.019997,91.671059,2657900
2014-04-22,117.239998,119.709999,117.050003,119.300003,93.457169,4277500
2014-04-23,116.07,116.449997,111.510002,113.32,88.77256,10965800
2014-04-24,114.110001,114.5,111.790001,113.720001,89.085915,6112300
2014-04-25,113.620003,113.620003,111.300003,111.410004,87.276306,4512500
2014-04-28,111.779999,112.339996,108.199997,111.480003,87.331146,6113900
2014-04-29,112.300003,112.449997,110.669998,111.900002,87.660179,4116200
2014-04-30,111.809998,112.269997,110.410004,111.75,87.542656,4464900
2014-05-01,111.379997,113.209999,110.809998,112.760002,88.333862,3642700
2014-05-02,113.129997,113.720001,111.669998,112.419998,88.067513,4319200
2014-05-05,111.389999,113.339996,110.860001,113.18,88.662872,2544500
2014-05-06,112.559998,113.669998,112.199997,112.279999,87.957848,3760900
2014-05-07,111.720001,112.839996,110.779999,112.769997,88.341713,2823900
2014-05-08,112.400002,113.720001,110.57,110.779999,86.782768,4161900
2014-05-09,110.5,111.57,109.410004,111.480003,87.331146,3487800
2014-05-12,111.779999,112.730003,111.389999,111.730003,87.526978,3554700
2014-05-13,111.660004,112.18,110.760002,110.809998,87.282814,3676800
2014-05-14,111.139999,112.480003,110.519997,112.07,88.275284,2991500
2014-05-15,112.0,112.32,109.919998,110.290001,86.873238,2785400
2014-05-16,110.860001,112.029999,110.589996,111.940002,88.17289,4193600
2014-05-19,111.239998,112.470001,110.919998,112.080002,88.28315,3652400
2014-05-20,112.800003,112.849998,111.889999,112.220001,88.39344,3234200
2014-05-21,112.080002,113.839996,111.959999,113.489998,89.393799,2805100
2014-05-22,113.18,115.589996,113.010002,114.860001,90.472923,2582700
2014-05-23,114.989998,115.120003,113.559998,114.330002,90.055443,2812200
2014-05-27,115.730003,115.919998,114.720001,115.889999,91.284233,2513900
2014-05-28,116.099998,116.379997,115.360001,115.669998,91.110924,2261700
2014-05-29,115.769997,116.5,115.5,116.0,91.370857,2123100
2014-05-30,116.57,116.57,115.029999,115.989998,91.363007,2251900
2014-06-02,116.720001,117.059998,115.830002,116.449997,91.725327,2741200
2014-06-03,116.449997,117.720001,116.199997,117.120003,92.253059,2474100
2014-06-04,117.5,119.379997,117.220001,119.150002,93.852058,3047900
2014-06-05,119.339996,119.339996,117.599998,117.739998,92.741432,3116000
2014-06-06,118.82,118.830002,117.019997,117.82,92.804451,2551800
2014-06-09,117.470001,117.790001,116.040001,116.400002,91.685959,2900100
2014-06-10,115.760002,117.150002,115.699997,117.099998,92.237335,1912800
2014-06-11,116.959999,117.519997,115.599998,116.339996,91.638657,2178400
2014-06-12,116.139999,116.620003,115.610001,116.199997,91.528397,1802900
2014-06-13,116.669998,116.699997,115.300003,116.029999,91.394501,1457000
2014-06-16,116.0,116.910004,115.730003,116.160004,91.49691,2159600
2014-06-17,116.75,116.849998,115.669998,116.169998,91.504753,2106100
2014-06-18,116.440002,117.559998,115.5,117.489998,92.544502,2549100
2014-06-19,118.120003,118.120003,117.18,117.849998,92.828072,2206300
2014-06-20,118.529999,121.0,117.830002,120.970001,95.285629,6247400
2014-06-23,120.68,120.849998,118.5,119.129997,93.836296,2317200
2014-06-24,119.459999,120.260002,118.339996,118.790001,93.568504,2003100
2014-06-25,118.699997,120.339996,118.279999,119.419998,94.06472,2666800
2014-06-26,119.959999,119.970001,117.480003,119.139999,93.84417,2311400
2014-06-27,119.470001,119.5,117.5,118.589996,93.410957,3331900
2014-06-30,118.959999,119.169998,118.199997,118.370003,93.237679,2422700
2014-07-01,119.389999,120.5,119.050003,120.309998,94.76577,2072500
2014-07-02,120.080002,121.220001,120.019997,121.029999,95.332893,1447000
2014-07-03,121.449997,122.849998,120.720001,122.849998,96.766472,1963400
2014-07-07,121.849998,123.110001,120.040001,120.160004,94.647636,3075700
2014-07-08,119.989998,120.980003,119.099998,119.959999,94.490074,2455400
2014-07-09,120.449997,120.620003,118.919998,119.57,94.182899,2647600
2014-07-10,118.910004,119.199997,117.879997,118.949997,93.694519,2642500
2014-07-11,120.43,120.800003,119.110001,119.769997,94.340431,2733200
2014-07-14,120.839996,120.860001,118.809998,118.980003,93.71817,2149600
2014-07-15,118.739998,119.470001,116.57,116.860001,92.048279,3963000
2014-07-16,117.849998,117.849998,116.269997,117.709999,92.717804,4087100
2014-07-17,116.730003,117.169998,115.209999,115.389999,90.890381,2688000
2014-07-18,116.110001,118.68,114.93,118.300003,93.182533,3477600
2014-07-21,117.629997,119.339996,117.199997,119.029999,93.757538,3076700
2014-07-22,119.589996,121.269997,119.349998,121.110001,95.395905,2806100
2014-07-23,121.379997,122.389999,121.0,122.010002,96.104828,3527500
2014-07-24,122.150002,122.360001,121.32,122.260002,96.301743,3219700
2014-07-25,121.970001,122.879997,121.669998,122.839996,96.758614,3028900
2014-07-28,122.629997,123.050003,121.660004,122.650002,96.60894,2432000
2014-07-29,122.519997,124.389999,122.25,123.309998,97.128799,3988100
2014-07-30,128.630005,131.240005,128.630005,130.009995,102.40625,8465700
2014-07-31,128.389999,129.339996,127.040001,127.389999,100.342545,4839300
2014-08-01,126.169998,127.300003,124.760002,125.550003,98.893211,4542700
2014-08-04,129.0,129.389999,126.519997,128.649994,101.335014,6403700
2014-08-05,127.510002,129.0,126.620003,127.879997,100.728477,3749100
2014-08-06,127.260002,128.779999,126.529999,127.089996,100.106247,2579000
2014-08-07,127.410004,128.889999,125.510002,125.75,99.050743,3065200
2014-08-08,125.220001,127.410004,125.139999,126.949997,99.995941,2206800
